DW_CATEGORIA;id_categoria;id_subcategoria;ds_categoria;ds_subcategoria
ade21de02a9585e10dcfbc05bfdd2fbed2dea770d1ee355340d8f6671ee79714;29;3022;Categoria - 029;Sub-categoria - 03022
93b2c3168d1f71b1d26485dd2cb4b17ff500de8d04538d65cd5a808e180c64b7;43;2439;Categoria - 043;Sub-categoria - 02439
db9748ca44951e71f7723cfd664a38063adae387eb2fa114d52f7f99e6e5be72;27;3150;Categoria - 027;Sub-categoria - 03150
7fb9f02d3acbf991299ca8aece6665ad817cdf708ded112421e6020b607f3fc4;27;1325;Categoria - 027;Sub-categoria - 01325
93e54a8e5c3e0a5bd24e920f77e4ea42f7d6311916da118bdcd4ca807a303982;4;442;Categoria - 004;Sub-categoria - 00442
083b0af4405932d583ef24ce09b39e4e2127718e9f5ab5f09867c65bd9da309e;4;964;Categoria - 004;Sub-categoria - 00964
3724420b9cdaff6995009923e23823d462ae7c766b8f001821b8c73b49b4309f;21;1199;Categoria - 021;Sub-categoria - 01199
714da3fb50f76f0e18c83f938997f46c5259bcb41610906b6810fa3333ea6f4b;18;348;Categoria - 018;Sub-categoria - 00348
c087ef48954b3da53ae154fbc5c68fa53c709bdd1636654e009815eecb8604dc;27;1590;Categoria - 027;Sub-categoria - 01590
f862e25e186b6dcb9217fdc4d3f284e669be162782aa201a4c1a938884195eef;34;2668;Categoria - 034;Sub-categoria - 02668
6806821cc5e98fa549ab709b00d481e918e1e128b9af9d82f0b431e0d549830a;6;2955;Categoria - 006;Sub-categoria - 02955
9bb549a42e442b9a3c572996dc90d0a0667d43df3c6d228cd1560277212cc033;4;1635;Categoria - 004;Sub-categoria - 01635
b954819032d564d535d7c2a9c65296e42094599637f02ebd0dde53af29088808;5;636;Categoria - 005;Sub-categoria - 00636
630c94f95e7753e7493aa6c7729038025f82f206f7b378d6e4aa32ccc8c44c80;4;1570;Categoria - 004;Sub-categoria - 01570
0e74ff4c71fc7e6cc9eba0d2232779a6a49f0aa748102330c4ad5cd0ed25e1fa;34;1523;Categoria - 034;Sub-categoria - 01523
d1696565198eb01a31fa9feacdcb95c1ba13385cf947068821dd2e8e6c066207;21;2186;Categoria - 021;Sub-categoria - 02186
ab17ca0befe2eb3f344d67d7ba3f076895297aa10d93b15da00201548ef734a0;4;1737;Categoria - 004;Sub-categoria - 01737
8b4b2ec7f88f5d384b52f3b075fff3f142dfa19608a0a2ecfd6ad5c787b7bec3;34;1939;Categoria - 034;Sub-categoria - 01939
6606adb64afedb466dd471e6fb487ace720ca2c9ddf69d293d20acba7b67254c;43;1236;Categoria - 043;Sub-categoria - 01236
27c4985ab95f32521ca948f22009e48b0568809bce4a23bd2d48989c755f56ce;7;1183;Categoria - 007;Sub-categoria - 01183
56a2b8a004d0381d8e584cf934496fb5e0ff46489296e7204555f85a5c2ccf76;9;2525;Categoria - 009;Sub-categoria - 02525
af6e08a71ea112b4849a47ef64fef6fd6ee80f97bfcdc70cb35a6c2f0ffda48e;35;133;Categoria - 035;Sub-categoria - 00133
7de5c25e7ca5dbcb2340bc5f338a4f9054db5281b40a9695394bbe83eb4572ca;29;952;Categoria - 029;Sub-categoria - 00952
2b50bb10429c36e69dd2d00640ce7a7fa9f483f5e881b0fa7563eda31ccb25f4;6;471;Categoria - 006;Sub-categoria - 00471
28cdcde1788e85105a0e19d9ccfd413c46009a39f484898bb2da1ef39f02f262;43;3233;Categoria - 043;Sub-categoria - 03233
08099d5efab77ad1e906f444fd1666b57ce6b88ea7d755c1293612d262a5179d;27;2471;Categoria - 027;Sub-categoria - 02471
4d0e9145941dc6c79f89ad192ed7a6c8b6b9abd53fdd069e1993d648c08c83e5;43;2058;Categoria - 043;Sub-categoria - 02058
103623cacfa30b7ee90f3e1582fea9e9e5fcb9e2623f5c1efeab78a42b1cfb8f;29;3464;Categoria - 029;Sub-categoria - 03464
fafef27934efb760fe02d44a56329da2b942da1bf4cdcedb2f8d812e5bc66d05;18;3545;Categoria - 018;Sub-categoria - 03545
1242a007d256e6ae61731507726f224bffc5312aa2f52ea6d2e084f55805d72f;25;509;Categoria - 025;Sub-categoria - 00509
1944bb843578949d85f97d8295a7a685ce176557033bc09373095db432cf832b;9;2822;Categoria - 009;Sub-categoria - 02822
7f0884aca9ee1f98b4d4be5bfa74927735c9804962dc4dc4e473179fca73f831;4;134;Categoria - 004;Sub-categoria - 00134
cc9c275e4e8d409cb9a1f08233d833f216f5584ef3e2647e5de2736eec91213e;43;3593;Categoria - 043;Sub-categoria - 03593
a78ee9f970fbad9dd883c3f5533ef91cc730eb85517932f44713b3633ccbe7f7;10;1643;Categoria - 010;Sub-categoria - 01643
cca23979135fff3aa7defef4c2b75acc6d95bfd4e723e2cba125c57a306b3870;8;1379;Categoria - 008;Sub-categoria - 01379
b1b1990a411a959855b40f3bd3cdebae0f3dc79403ae037045a9dfdeba38bdd8;14;1037;Categoria - 014;Sub-categoria - 01037
967604d834dccc34cb3efb3fb6116054113c9fb83da94183e49d9607397fa664;16;324;Categoria - 016;Sub-categoria - 00324
35e35c3fc1eb2d7c5485efe4b2809161128a4fab8adfa154c8296b82224f7273;29;1284;Categoria - 029;Sub-categoria - 01284
28630bd798c819def3d6acc54a6171a99a352f86e5febe800459b6f83c90985b;27;2861;Categoria - 027;Sub-categoria - 02861
d51292adede1faf1678e1de993d93af7bc7e52d1ced7197a430d1deedee717fe;34;3605;Categoria - 034;Sub-categoria - 03605
f39e70204b8a64bf224f671fb7015cdd469a58bcfe644ee07baee473b77a1d28;37;3429;Categoria - 037;Sub-categoria - 03429
936038c88bc2a8f9f738e2b4dd2b55d462d0bc9e44fdb0c2751ee53090dfc96d;29;3034;Categoria - 029;Sub-categoria - 03034
b6a53fdf4f5beef954abcfa5a380f96e4d53b85955344f9a1f3c5084945660cd;43;2248;Categoria - 043;Sub-categoria - 02248
e5147487a122a43d70081df9d17554e174d06e1efa7cb0164cdc8fcf899f368d;6;3393;Categoria - 006;Sub-categoria - 03393
3cad9bb13824da6669082debc349b7f733b8dd94b665b502b9f50ce434943b78;10;1610;Categoria - 010;Sub-categoria - 01610
4e92be8f113867f1b06a344a9255999f028aefd60e5af7c0c604bf6230639560;19;427;Categoria - 019;Sub-categoria - 00427
a6054e680567a258e0f34da094dcc1528360de979becdab2b428f8a8dfd17502;18;170;Categoria - 018;Sub-categoria - 00170
87546a37aca6dffdf8f2861f7aa5ee18e23049f83a742dd09cfb0d45ebeb25c6;43;3115;Categoria - 043;Sub-categoria - 03115
2033b2e8524612fbfe571434e4e8fc620f4c6c87cc6a85880c9c4220830d1bbe;16;2950;Categoria - 016;Sub-categoria - 02950
c58220536ab613e65ba1a0dc0e159284e6554821749a1508a3b7e18d056122e0;5;3578;Categoria - 005;Sub-categoria - 03578
c503e3b0b013aa8aa77a645b0fca631842ec587f1612020d2c2580a3bd6fce1e;35;2018;Categoria - 035;Sub-categoria - 02018
b4988eb63be7a1f3bd8d5c41bcbae43814728c89ac4fb883409d32230e0beb80;12;414;Categoria - 012;Sub-categoria - 00414
b3d8be687ef39c3cc77247561cbff82fb59a39d07ce95f2a2b30c9a0e745f321;9;2396;Categoria - 009;Sub-categoria - 02396
6538bca80cc8cf7e41f5393303013287e5886c30f68160783c77e877430f169e;43;3594;Categoria - 043;Sub-categoria - 03594
bcf037083686a69294a19c9b176a54360242b7477affb3adf241066d4e8cf80c;24;2395;Categoria - 024;Sub-categoria - 02395
1ad0463e2121eadf7c1caf68d9a0e3cb4fe2bea3439a9d9e7d8136f6ac640c02;17;546;Categoria - 017;Sub-categoria - 00546
6c2048a77dd65f2afbc290559385becca282941b466b9185179c2446d6ca541a;17;3492;Categoria - 017;Sub-categoria - 03492
db0280e69f657d4feddfde669eb719b1e6c4b47f3c846faefde0c86234e1c33c;10;1152;Categoria - 010;Sub-categoria - 01152
cf779f23718b76ddde682a1f2045e7d85b55884c733de3902be7a011311fc2dd;10;1616;Categoria - 010;Sub-categoria - 01616
31df2ba350b0930951d7d5a762e50cf3295d1d173650cb8021522d7ad3c9344f;27;2502;Categoria - 027;Sub-categoria - 02502
24ad38a28dfc07dacc25d6acbf06c5144601d7f507ceb7c7e1012be1bb87443c;4;1735;Categoria - 004;Sub-categoria - 01735
71e2282f91ec11c4fcb6e6905084c16d0fdc86cb34deb9caa46a7238fbc571ae;21;2074;Categoria - 021;Sub-categoria - 02074
13230ba130659395a72646f9caab51a0b6cf08b5db105a64c93884d4dc4d4ce1;12;323;Categoria - 012;Sub-categoria - 00323
6a0f5185069db718aeab8742c614b8639e4225a27259edaf8acf2b857c85e080;43;2701;Categoria - 043;Sub-categoria - 02701
cbd03f05518a46895501bad662158a6924a3507616662e21064a6b8936f143ed;18;1870;Categoria - 018;Sub-categoria - 01870
18a2fc8c19c7cab28c3a9237e0d74490172723fef6353d73c505183701d15f04;9;3267;Categoria - 009;Sub-categoria - 03267
ee97b8dd833b4b063f2d63f52a83938ae9e12f4d2f1cb18ff160a21b6d5fcd61;7;3134;Categoria - 007;Sub-categoria - 03134
9909c2d9133855f81dcbb61b2260961567318e0b748401591becc73a6c61a9f2;30;2287;Categoria - 030;Sub-categoria - 02287
b40f2bd308a80c1555584c2c7c956dd17d3d138b43bf4a157d6838b9a7955907;35;1628;Categoria - 035;Sub-categoria - 01628
709a8cf5042a777cdbb1d7e739234fe79ce3f04d7394073d5d18b026938f0d9e;22;2259;Categoria - 022;Sub-categoria - 02259
1c7b789a2b1f8177b109af2f469f4a4f438c16360d176b45022f3e9f219c92ae;34;3355;Categoria - 034;Sub-categoria - 03355
5ca367f77da12bca9b567bc69ffc899efa19787bed3e6b8dfd42b6adc7bd613e;12;2181;Categoria - 012;Sub-categoria - 02181
7dc4c008220a8bc608fb5ca9b72aa497dfddfa5c6ba582ac297e56098b906117;18;756;Categoria - 018;Sub-categoria - 00756
51053b191901f095dae956b66d3a13cf5d90df9754ca030a0b5049f9ebee55fe;4;2197;Categoria - 004;Sub-categoria - 02197
ad55f4ca32af6311e25d37c65f19cac65de8f2c9eeedb5d61cfe0825c92f217e;6;2239;Categoria - 006;Sub-categoria - 02239
900072a04287d27fdb8e697c9770605695d45ccb05dca9cb0cc039f7ddeb59b2;29;85;Categoria - 029;Sub-categoria - 00085
541ef39ad9eca051f26d33762947eec44f6e5a6b072814113a6e13281a1c8077;22;1456;Categoria - 022;Sub-categoria - 01456
55699a8ba99e3a2b3f8d8c1be0ba8285b449d67c226b2935bb3939aee257f5ab;34;517;Categoria - 034;Sub-categoria - 00517
63f400b42b39ced8ad755f2fd0ed027780f740e108463f3fed76c2c13f13a8e5;34;650;Categoria - 034;Sub-categoria - 00650
f461acafeabfb8ab99c105e4874b7f2fede5badc1990ccd700343c21f525f128;37;3430;Categoria - 037;Sub-categoria - 03430
779eed3b53214383826d1cdf569232e880add90145e7bd2f4bb1a86eb2237797;28;307;Categoria - 028;Sub-categoria - 00307
570f924259907616cc20be98e6338a095051b2acadce2ff4c7fdbe17b76cb8f9;4;1233;Categoria - 004;Sub-categoria - 01233
ad1cc69c5f9230c927327f095c9d4e7aaaad6287c2563ef8d5ebaf124ed5fafa;43;2046;Categoria - 043;Sub-categoria - 02046
0fdf30ea419713e3fc2186671d3a2f456ec9176cd52697f348453fed9c7c926b;18;782;Categoria - 018;Sub-categoria - 00782
73b4b1f734fd4bbfb653138599ca5e83b553afa2652eb049f79aa91bda20d0c3;18;3606;Categoria - 018;Sub-categoria - 03606
27bb3f10a59a38a40632e76263ef9c88c0edfc05a4c16e5e23dc9ae5e7bd1758;27;1160;Categoria - 027;Sub-categoria - 01160
bb03b5a8e420424eb43b9a1cad8f378faefaca03979a8aa01d7295307adecc1a;27;1318;Categoria - 027;Sub-categoria - 01318
c07d2bd5d47b5cfc1ded5c759171e51826dbb5cc6100e5ec31c1f9586e183e45;27;1202;Categoria - 027;Sub-categoria - 01202
0e288041518288f682ffbfc4f51deadfee479443c8f215e750de72aa44d49c73;9;2164;Categoria - 009;Sub-categoria - 02164
be0b6ea766e2ab20ce01bb9ad33d20079c5c2e6cbb83a695fb862ca466f49562;9;2511;Categoria - 009;Sub-categoria - 02511
d58912b824f2cd2595b39c5a0bb28b96ba36485a41d52a7f83f12285cabd7931;9;1654;Categoria - 009;Sub-categoria - 01654
13bf9c09ee5a98927e5eb4451e25d423cf4972f5169b50a36a010a2b041acde9;17;1879;Categoria - 017;Sub-categoria - 01879
b340c0c0a1b5b53559468e2dadeb9e4f9e9db80f174cef6c8a34af6f245a1889;17;1156;Categoria - 017;Sub-categoria - 01156
3bd58a13fc1c51c9344e863f95ed82449e1742922aa28d633941410b739f922e;10;329;Categoria - 010;Sub-categoria - 00329
711826ac1aae58d93ecf7eb5dcc429b88ea669047253c5dadc8a0bb894ce61a3;25;1011;Categoria - 025;Sub-categoria - 01011
5ea4fe6e890df1e12a491e7b2af1ecda56063afdbb4c926088d5dcbf2944c1cb;18;38;Categoria - 018;Sub-categoria - 00038
51aa50ecc432ede6de66ed1b587256cf5f2b1f9f3c1bcb459e52420e9e8c2652;4;2972;Categoria - 004;Sub-categoria - 02972
367b382c2fcf34f16dc28dd5da0f053642c27616364a9af6b0d68df68161b4d3;21;2147;Categoria - 021;Sub-categoria - 02147
8eecbf7e5f77f1bc792598c8c209d164491f303fdf946a95bb9680ff20a16f26;29;2921;Categoria - 029;Sub-categoria - 02921
9306b71f719a521a2a24c98c6eaac72d3ede02d35450486f38ef755d15853df7;3;366;Categoria - 003;Sub-categoria - 00366
7c1ee264368901677ab4c9bf4845b8f2b66f7e7bf2aeb7cff9449eb7dd6b258f;18;1824;Categoria - 018;Sub-categoria - 01824
a59d520ee0880d811dba13f202aeb14569bcdb70219d88070aaa71fd43014d51;12;2881;Categoria - 012;Sub-categoria - 02881
a71a0a6d990526d48f9a6044b6917c1799f778731b50e56ba99353c3f9d24a3d;9;1430;Categoria - 009;Sub-categoria - 01430
189baac56329e54378208e5545bc06516cae243bee8c7079ef3daf7acf10ca1b;9;521;Categoria - 009;Sub-categoria - 00521
ad59e625882dc67949bd0d18a47a5307ba39ea3c74ce34651a97873de1866639;16;2546;Categoria - 016;Sub-categoria - 02546
333628fcadf67f974615bb100ccab133f8f53fe13418b8c9a2f650fc40cc0163;30;3439;Categoria - 030;Sub-categoria - 03439
49d4ce8e0d7ab2556f98091c63c1c33f2545264a05b5ca58fdbcb9e5526f8817;18;1216;Categoria - 018;Sub-categoria - 01216
133bd2fdc277c5984a780284be6374bf80c4e0b690ba5cd2909a105b62cd1559;16;1311;Categoria - 016;Sub-categoria - 01311
4146076c9dd06270d4832f48fd1c240aa903979bd8520a8b5bb643c59a702619;14;3432;Categoria - 014;Sub-categoria - 03432
3dc0cace43ab92b64441877923e9f499f661c532229580cfd42af3a07a6f274f;27;576;Categoria - 027;Sub-categoria - 00576
317913e331c2aeacc79735e89d93f8d44615f5e7958fad1701e23fe92e6e4b8c;22;1528;Categoria - 022;Sub-categoria - 01528
32d7c5c15027750825e2dff19690688680f6b297c02df43f9eaf74577c2381df;18;1358;Categoria - 018;Sub-categoria - 01358
8818e77a88b9f442b4e83792c311f26a748bc9b831bcee18bf4ea8c50b221e20;35;1959;Categoria - 035;Sub-categoria - 01959
abab2c83849c98ffacecc9f4d87a9f3f46895efbd441b924d4754deebf67c5ab;10;1356;Categoria - 010;Sub-categoria - 01356
fbb075df8c14f75d4d099a54f2be202c92c25ec69f7886f4a143f462c54aec7c;9;1606;Categoria - 009;Sub-categoria - 01606
7ee44d42b1bc652e96fcabdedac2e7b940bac031938ac220ef83974dbc88ca58;18;2318;Categoria - 018;Sub-categoria - 02318
722cdcb3945e20aaf58cab728ce5be4a60df4311c608f29e7fb14d3b7dc9ad99;25;1968;Categoria - 025;Sub-categoria - 01968
79225eff06a5a20f51e1e553d6524f9f5aec5222ed9766abfb037444e42d61d5;27;2436;Categoria - 027;Sub-categoria - 02436
23799dbcea440d6c7bd394cdd43c6d49ae96ca7306793a11dcb20400bb7949a0;4;476;Categoria - 004;Sub-categoria - 00476
65d118901459b57981b15bb000e1b6bdfe6ecf84cf2cc9de18b228947487e8bf;21;97;Categoria - 021;Sub-categoria - 00097
3f0ba643c01c1aa726dfb23dfe462be7c339cc2e3cdb88c3044bb05df3514144;21;229;Categoria - 021;Sub-categoria - 00229
f6c657a66d1b403069c733e35d3d0fdde541db8c757272c2880e9adda5544a48;9;2205;Categoria - 009;Sub-categoria - 02205
d4ebece468b737c57e30e10d9ad7056150759698b0e8bca491da609f0c2a2ec4;35;1753;Categoria - 035;Sub-categoria - 01753
6ca6a444f238203b35e2dbe4744ab68817b119305aae8f826e16d8489468ca0f;18;884;Categoria - 018;Sub-categoria - 00884
b71ac1d8b68dc52b1b89abca8454a67b66b4b175bdc14baca949f6225a8595dd;18;713;Categoria - 018;Sub-categoria - 00713
f8b7fb634c4830aaa39ba23d628d169a4de8f1d46e97878f0676cf07de0faf8b;27;1516;Categoria - 027;Sub-categoria - 01516
e855977285d4a95b7599dce615ddf095c073ad3c9a97e7360a1bbde079bf6de4;23;2348;Categoria - 023;Sub-categoria - 02348
8b71ba31c70aaed95d55e9dc74eb391d858ba02d452a19a27167bedd3a914268;4;1229;Categoria - 004;Sub-categoria - 01229
f26535ccb956e9460966bb29b5582a8628791b2112000519aef915b5b5cd46d1;22;2434;Categoria - 022;Sub-categoria - 02434
ff12c322d16575a7d541c3d878797d9251e395f772335ad40880b2a109dc2232;27;731;Categoria - 027;Sub-categoria - 00731
58c9fc54511c998ba65ffd145140a65a0bc60d982530dd9a394b1eff8a846f0e;16;2108;Categoria - 016;Sub-categoria - 02108
99da1b82fc230ac9dabe971cf1d86806a1883443e503d78f8962887b996dc2ef;42;345;Categoria - 042;Sub-categoria - 00345
4c727058416005bec1ec4ddd27eaf3452edab8491da03a906196d0fd081aa4e3;4;1675;Categoria - 004;Sub-categoria - 01675
0c176af5f085e7a0f32914f75218db1a17e409878c5023b36ddf5a339e72d33a;4;1681;Categoria - 004;Sub-categoria - 01681
c16f9515cc59d839a16029852e7828512e6528104ccdf6efead51a8cef38e6c2;43;3324;Categoria - 043;Sub-categoria - 03324
0ba22fa080f108f1ca19564c56496d35bdd7613a02e3de6d7aec0a89fb3bc90f;16;2142;Categoria - 016;Sub-categoria - 02142
cee7fc1d64e9e1d332690b79f62926f31b0d334b3fa794854738cf4d2b1abe6b;18;1304;Categoria - 018;Sub-categoria - 01304
8e4c7a9756fd9282a06b51141cb0b10f7a15b373d64ae1e89ac1d5594badb8e6;43;1449;Categoria - 043;Sub-categoria - 01449
98d4f88e1eb5a9fad3e4c556de51eafef0a98ad6565f2f67cba818cc1661fd48;9;1280;Categoria - 009;Sub-categoria - 01280
befa29c7d3196484f0a22663553baba0d3958569cb29fa44aabf336cf8788af7;32;3281;Categoria - 032;Sub-categoria - 03281
4f6b1305487c6923e117819942349e4ccf03fa631ba48c2bc1b199166e48a2ef;27;749;Categoria - 027;Sub-categoria - 00749
1cfe3c3d1c1d270be403e0d2788876957b3bb67f21436a26977141e26efd82c1;21;1124;Categoria - 021;Sub-categoria - 01124
7ecfcc2a97b9d61cbac70ca811df3f13f59713f8b4be0e2da670136d04f8cbd8;16;2106;Categoria - 016;Sub-categoria - 02106
37c80ccf341bbf74015a1a13dcd3def884350f310071ecb86ae8b76f86fe1b2f;17;55;Categoria - 017;Sub-categoria - 00055
ab7c43dc33fa05098f821e4dbc3e06facd11c8de68caf362b1d1f31744b609a3;21;506;Categoria - 021;Sub-categoria - 00506
8f49882beb8d05d3cfa60b6b9f6cd6d54181b78f08c06b34891439e57298b378;43;505;Categoria - 043;Sub-categoria - 00505
127268de732d9779cc8765761030744864668734a696f0055236b86da30b20aa;18;3495;Categoria - 018;Sub-categoria - 03495
95936d7ae3c9bef7acd44ccf2acb2aa26185d33d1552c86c7a789c0192762a26;21;252;Categoria - 021;Sub-categoria - 00252
39ee32853f15f48ca07f2edf2f6618904bd8bb29fbf44cb850d885990dfbfd85;25;115;Categoria - 025;Sub-categoria - 00115
5b605cf346b985d2b299de743893eafd6b23a6e76a8d8b7ddcf242cf1c04f8b0;18;2466;Categoria - 018;Sub-categoria - 02466
2106f100604f26eb24b65267ee6e7bd617f71e48812eb170e0fcf88864e88dcb;9;740;Categoria - 009;Sub-categoria - 00740
efb84f14be4ee9106818d336c15241fc40a18053ec4d4a23c52b4b5326953969;22;2125;Categoria - 022;Sub-categoria - 02125
d88418adb1774535c47fbaae13176664e222fedb9607b2b2b7e80fcffe543500;27;1659;Categoria - 027;Sub-categoria - 01659
5875b38c66aca91f9735dfa7115709c7e3b0981611e68623cc7a29ca0f770b2d;37;3435;Categoria - 037;Sub-categoria - 03435
216ab5e1fcda8f7ef5e86aac0025748c3f2caa10aa0e7153e3ff358f8c77498f;4;2824;Categoria - 004;Sub-categoria - 02824
8d8db7cc2c5fa56e7fd60730407a27bdfb7e263401edb4b4b3b89825c0554d13;24;3147;Categoria - 024;Sub-categoria - 03147
89ce684c44b5578468b9cf5c9ead531137e6dc14a7f69f5c94c4e5ca37d6dd7d;29;2935;Categoria - 029;Sub-categoria - 02935
c8c401d43fe554cfb123d5165011a37a2ffed3722fe41f458e32fd1e7d135764;8;2086;Categoria - 008;Sub-categoria - 02086
8f0ed14af58baa12a40b7f471d0fb2ab97dc4db6467b8afd08406071f00898da;28;1743;Categoria - 028;Sub-categoria - 01743
d1a22c9320016c8a5401379f2ab6c5179f1030f91abff8ce29042083c91d497b;25;3096;Categoria - 025;Sub-categoria - 03096
eb8e32843f92e57b403925156a73a5daef295848edac8ac966f3f0a3551f0962;18;1866;Categoria - 018;Sub-categoria - 01866
8560d2b07118a65caa55c7e18256e04c60529ddfa58ad397dd176bd6ed8d4683;21;2131;Categoria - 021;Sub-categoria - 02131
8dbfbbf3c155e9aa92ef5fc49b4ac05967c58a16e364d2d659c1c3a69086bf21;18;1519;Categoria - 018;Sub-categoria - 01519
365a378d6f59d9dc28593ff7b5e1afd1fedcbea2e8fffea1d8dcd9e4d5e0982c;18;3168;Categoria - 018;Sub-categoria - 03168
5571d13589e2cb39f7b79e3b60b6c642504ad24b45af02023611459db29dd659;16;66;Categoria - 016;Sub-categoria - 00066
95eeaeb91a2d0f0a45ca1a92ec63483df98fe609635a276ca7ae50657243274f;14;230;Categoria - 014;Sub-categoria - 00230
739b723d9560eb0f67dbba96507e1f95b5244e11d5cfa4e0cb3d01f78c0a7f01;18;1904;Categoria - 018;Sub-categoria - 01904
fe194813e9a94b4da114f272715e203d2b2c2bb4322935ba4ef81a7a7caf66f3;27;685;Categoria - 027;Sub-categoria - 00685
e3b34fb5f443fa6bb8205e49f9eb9fe1b2e9b4af735058198fd9815d3049400d;26;2651;Categoria - 026;Sub-categoria - 02651
5a73907fd4297b14e652876fb864ee789a444291e1e7a3c7fcb4c15e6594b36a;4;2978;Categoria - 004;Sub-categoria - 02978
e68df412bf88ccf5a1930b441903305b7f320b8bb68a091031ce147fc273aa86;12;1158;Categoria - 012;Sub-categoria - 01158
89fda7580d0f969ad46bb35fb88fd1f8c20ab1d713a092cc0e223251f0bcab05;24;400;Categoria - 024;Sub-categoria - 00400
